experiment.name,experiment.seed,training.epochs,training.batch_size,training.threads,training.val_split,training.autotune,dataset.manifest,dataset.filters.include_negatives,dataset.filters.balance,dataset.filters.max_per_class,dataset.filters.quality,dataset.filters.positive_subsets,dataset.filters.negative_subsets,dataset.filters.call_type,dataset.filters.source_root,dataset.filters.splits,dataset.filters.manifest,dataset.filters.seed,metrics.iid.best_f1.threshold,metrics.iid.best_f1.precision,metrics.iid.best_f1.recall,metrics.iid.best_f1.f1,metrics.iid.best_f1.accuracy,metrics.iid.auroc,metrics.iid.auprc,metrics.ood.best_f1.threshold,metrics.ood.best_f1.precision,metrics.ood.best_f1.recall,metrics.ood.best_f1.f1,metrics.ood.best_f1.accuracy,metrics.ood.auroc,metrics.ood.auprc,metadata.timestamp,metadata.git_commit,training_args.fmin,training_args.fmax,analyzer_args.fmin,analyzer_args.fmax,analyzer_args.sensitivity,training_args.overlap,analyzer_args.overlap,training_args.focal-loss,training_args.focal-loss-gamma,training_args.focal-loss-alpha,training_args.learning_rate,training_args.hidden_units,training_args.mixup,training_args.dropout,training_args.label_smoothing,training_args.upsampling_mode,training_args.upsampling_ratio,validation_package.used,validation_package.positive_count,validation_package.negative_count,validation_package.total_count
stage18_038,333,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,333.0,1.0,0.726,0.997,0.84,0.747,0.622,0.726,1.0,0.517,1.0,0.681,0.559,0.583,0.517,2025-12-25T20:32:54.990884Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,4000.0,0.0,4000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage18_039,333,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,333.0,1.0,0.922,0.996,0.958,0.941,0.915,0.922,1.0,0.614,0.998,0.76,0.703,0.719,0.613,2025-12-25T20:32:55.511345Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,4000.0,0.0,4000.0,1.25,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage18_040,333,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,333.0,1.0,0.83,0.999,0.906,0.862,0.794,0.83,1.0,0.566,0.999,0.723,0.638,0.658,0.566,2025-12-25T20:32:56.026289Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,4000.0,0.0,4000.0,1.5,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage18_041,444,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,444.0,0.3,0.98,0.964,0.972,0.963,0.978,0.984,1.0,0.783,0.913,0.843,0.839,0.861,0.773,2025-12-25T20:32:56.484948Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,15000.0,0.0,15000.0,0.5,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage18_042,444,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,444.0,0.05,0.995,0.93,0.961,0.95,0.976,0.985,0.05,0.929,0.842,0.883,0.895,0.925,0.918,2025-12-25T20:32:57.035638Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,15000.0,0.0,15000.0,0.75,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage18_043,444,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,444.0,0.6,0.975,0.986,0.981,0.974,0.99,0.992,1.0,0.797,0.936,0.861,0.857,0.877,0.791,2025-12-25T20:32:57.591407Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage18_044,444,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,444.0,1.0,0.941,0.985,0.962,0.948,0.935,0.94,1.0,0.697,0.985,0.816,0.791,0.804,0.696,2025-12-25T20:32:58.141211Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,15000.0,0.0,15000.0,1.25,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage18_045,444,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,444.0,0.1,0.99,0.977,0.983,0.978,0.987,0.99,1.0,0.735,0.97,0.836,0.821,0.835,0.732,2025-12-25T20:32:58.642544Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,15000.0,0.0,15000.0,1.5,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage18_046,444,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,444.0,1.0,0.76,1.0,0.864,0.789,0.683,0.76,1.0,0.54,1.0,0.701,0.598,0.62,0.54,2025-12-25T20:32:59.115929Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,4000.0,0.0,4000.0,0.5,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage18_047,444,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,444.0,1.0,0.909,0.984,0.945,0.924,0.898,0.909,1.0,0.628,0.996,0.77,0.72,0.735,0.628,2025-12-25T20:32:59.614080Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,4000.0,0.0,4000.0,0.75,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage18_048,444,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,444.0,1.0,0.807,1.0,0.893,0.84,0.76,0.807,1.0,0.557,0.998,0.715,0.625,0.645,0.557,2025-12-25T20:33:00.145957Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,4000.0,0.0,4000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage18_049,444,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,444.0,1.0,0.805,0.996,0.891,0.837,0.757,0.805,1.0,0.569,0.999,0.725,0.643,0.662,0.569,2025-12-25T20:33:00.632529Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,4000.0,0.0,4000.0,1.25,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage18_050,444,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,444.0,1.0,0.838,0.99,0.908,0.866,0.805,0.838,1.0,0.559,0.998,0.717,0.628,0.648,0.559,2025-12-25T20:33:01.103727Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,4000.0,0.0,4000.0,1.5,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage18_051,555,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,555.0,1.0,0.755,1.0,0.86,0.783,0.674,0.755,1.0,0.513,1.0,0.678,0.553,0.577,0.513,2025-12-25T20:33:01.584249Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,15000.0,0.0,15000.0,0.5,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage18_052,555,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,555.0,0.15,0.989,0.96,0.974,0.966,0.988,0.992,1.0,0.775,0.912,0.838,0.834,0.86,0.769,2025-12-25T20:33:02.066321Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,15000.0,0.0,15000.0,0.75,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage18_053,555,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,555.0,0.05,0.997,0.958,0.977,0.97,0.985,0.99,0.95,0.832,0.917,0.872,0.873,0.91,0.851,2025-12-25T20:33:02.611560Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage18_054,555,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,555.0,1.0,0.682,1.0,0.811,0.689,0.533,0.682,1.0,0.482,1.0,0.65,0.492,0.52,0.482,2025-12-25T20:33:03.126811Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,15000.0,0.0,15000.0,1.25,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage18_055,555,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,555.0,0.05,0.995,0.938,0.966,0.956,0.982,0.988,0.45,0.888,0.872,0.88,0.888,0.935,0.926,2025-12-25T20:33:03.675750Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,15000.0,0.0,15000.0,1.5,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage18_056,555,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,555.0,1.0,0.807,0.999,0.893,0.84,0.76,0.807,1.0,0.552,0.999,0.711,0.617,0.638,0.552,2025-12-25T20:33:04.252240Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,4000.0,0.0,4000.0,0.5,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage18_057,555,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,555.0,1.0,0.91,0.98,0.943,0.922,0.896,0.908,1.0,0.603,0.993,0.75,0.688,0.705,0.602,2025-12-25T20:33:04.849431Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,4000.0,0.0,4000.0,0.75,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage18_058,555,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,555.0,1.0,0.766,1.0,0.868,0.796,0.694,0.766,1.0,0.532,0.999,0.694,0.585,0.607,0.532,2025-12-25T20:33:05.408170Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,4000.0,0.0,4000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage18_059,555,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,555.0,1.0,0.778,0.996,0.874,0.808,0.714,0.778,1.0,0.527,0.999,0.69,0.576,0.599,0.527,2025-12-25T20:33:05.926852Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,4000.0,0.0,4000.0,1.25,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage18_060,555,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,555.0,1.0,0.677,1.0,0.807,0.681,0.521,0.677,1.0,0.49,1.0,0.657,0.508,0.535,0.49,2025-12-25T20:33:06.497453Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,4000.0,0.0,4000.0,1.5,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage18_061,666,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,666.0,1.0,0.736,1.0,0.848,0.761,0.64,0.736,1.0,0.515,1.0,0.68,0.556,0.58,0.515,2025-12-25T20:33:07.058229Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,15000.0,0.0,15000.0,0.5,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage18_062,666,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,666.0,1.0,0.861,0.996,0.923,0.89,0.837,0.86,1.0,0.572,0.999,0.727,0.646,0.665,0.572,2025-12-25T20:33:07.609371Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,15000.0,0.0,15000.0,0.75,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage18_063,666,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,666.0,1.0,0.976,0.99,0.983,0.978,0.975,0.976,1.0,0.705,0.993,0.825,0.801,0.812,0.704,2025-12-25T20:33:08.190439Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage18_064,666,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,666.0,1.0,0.883,0.993,0.935,0.908,0.866,0.883,1.0,0.569,0.999,0.725,0.643,0.662,0.569,2025-12-25T20:33:08.741032Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,15000.0,0.0,15000.0,1.25,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage18_065,666,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,666.0,1.0,0.912,0.984,0.947,0.926,0.9,0.911,1.0,0.606,0.999,0.755,0.693,0.71,0.606,2025-12-25T20:33:09.315950Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,15000.0,0.0,15000.0,1.5,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage18_066,666,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,666.0,1.0,0.791,0.997,0.882,0.822,0.734,0.791,1.0,0.543,0.999,0.703,0.602,0.624,0.543,2025-12-25T20:33:09.907674Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,4000.0,0.0,4000.0,0.5,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage18_067,666,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,666.0,1.0,0.77,1.0,0.87,0.801,0.701,0.77,1.0,0.537,0.999,0.699,0.593,0.615,0.537,2025-12-25T20:33:10.523200Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,4000.0,0.0,4000.0,0.75,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage18_068,666,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,666.0,1.0,0.815,0.992,0.895,0.845,0.771,0.815,1.0,0.553,0.999,0.712,0.619,0.639,0.553,2025-12-25T20:33:11.124693Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,4000.0,0.0,4000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage18_069,666,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,666.0,1.0,0.728,0.999,0.843,0.751,0.626,0.728,1.0,0.505,1.0,0.671,0.538,0.563,0.505,2025-12-25T20:33:11.672172Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,4000.0,0.0,4000.0,1.25,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage18_070,666,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,666.0,1.0,0.744,0.986,0.848,0.765,0.653,0.744,1.0,0.514,0.996,0.678,0.554,0.578,0.514,2025-12-25T20:33:12.176362Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,4000.0,0.0,4000.0,1.5,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage18_071,777,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,777.0,1.0,0.929,0.981,0.954,0.937,0.921,0.928,1.0,0.647,0.995,0.784,0.742,0.757,0.647,2025-12-25T20:33:12.727483Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,15000.0,0.0,15000.0,0.5,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage18_072,777,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,777.0,1.0,0.728,1.0,0.843,0.751,0.626,0.728,1.0,0.514,1.0,0.679,0.554,0.578,0.514,2025-12-25T20:33:13.223412Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,15000.0,0.0,15000.0,0.75,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage18_073,777,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,777.0,1.0,0.99,0.967,0.978,0.971,0.981,0.985,1.0,0.666,0.981,0.793,0.759,0.774,0.665,2025-12-25T20:33:13.721160Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage18_074,777,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,777.0,1.0,0.894,0.995,0.942,0.918,0.88,0.893,1.0,0.615,0.998,0.761,0.705,0.721,0.615,2025-12-25T20:33:14.198403Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,15000.0,0.0,15000.0,1.25,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage18_075,777,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,777.0,1.0,0.938,0.974,0.955,0.939,0.926,0.935,1.0,0.661,0.989,0.792,0.756,0.77,0.661,2025-12-25T20:33:14.763156Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,15000.0,0.0,15000.0,1.5,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage18_076,777,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,777.0,1.0,0.977,0.949,0.963,0.951,0.96,0.97,1.0,0.789,0.946,0.86,0.855,0.874,0.785,2025-12-25T20:33:15.302028Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,4000.0,0.0,4000.0,0.5,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage18_077,777,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,777.0,1.0,0.853,0.98,0.912,0.874,0.824,0.852,1.0,0.587,0.998,0.739,0.668,0.685,0.587,2025-12-25T20:33:15.868764Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,4000.0,0.0,4000.0,0.75,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage18_078,777,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,777.0,1.0,0.938,0.982,0.959,0.945,0.931,0.937,1.0,0.635,0.993,0.775,0.727,0.742,0.634,2025-12-25T20:33:16.500091Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,4000.0,0.0,4000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage18_079,777,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,777.0,1.0,0.731,1.0,0.845,0.754,0.631,0.731,1.0,0.527,1.0,0.69,0.577,0.599,0.527,2025-12-25T20:33:17.221571Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,4000.0,0.0,4000.0,1.25,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage18_080,777,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,777.0,1.0,0.889,0.975,0.93,0.902,0.868,0.886,1.0,0.631,0.992,0.771,0.723,0.738,0.631,2025-12-25T20:33:17.811624Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,4000.0,0.0,4000.0,1.5,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage18_081,888,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,888.0,1.0,0.829,0.997,0.905,0.861,0.792,0.829,1.0,0.574,0.999,0.729,0.649,0.668,0.574,2025-12-25T20:33:18.327176Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,15000.0,0.0,15000.0,0.5,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage18_082,888,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,888.0,0.05,1.0,0.703,0.825,0.802,0.888,0.926,0.05,0.976,0.648,0.779,0.826,0.859,0.855,2025-12-25T20:33:18.892785Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,15000.0,0.0,15000.0,0.75,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage18_083,888,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,888.0,1.0,0.985,0.987,0.986,0.981,0.983,0.984,1.0,0.7,0.98,0.817,0.792,0.806,0.699,2025-12-25T20:33:19.436782Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage18_084,888,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,888.0,1.0,0.931,0.99,0.96,0.945,0.926,0.931,1.0,0.6,0.998,0.749,0.685,0.702,0.6,2025-12-25T20:33:20.056438Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,15000.0,0.0,15000.0,1.25,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage18_085,888,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,888.0,1.0,0.867,0.996,0.927,0.896,0.846,0.867,1.0,0.564,0.997,0.721,0.635,0.655,0.564,2025-12-25T20:33:20.687673Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,15000.0,0.0,15000.0,1.5,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage18_086,888,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,888.0,1.0,0.776,1.0,0.874,0.808,0.711,0.776,1.0,0.525,1.0,0.689,0.574,0.596,0.525,2025-12-25T20:33:21.305143Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,4000.0,0.0,4000.0,0.5,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage18_087,888,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,888.0,1.0,0.713,0.999,0.832,0.731,0.596,0.713,1.0,0.509,1.0,0.675,0.545,0.57,0.509,2025-12-25T20:33:21.839868Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,4000.0,0.0,4000.0,0.75,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage18_088,888,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,888.0,1.0,0.893,0.959,0.925,0.896,0.867,0.888,1.0,0.654,0.956,0.777,0.741,0.755,0.65,2025-12-25T20:33:22.591045Z,f385abeae4eddf795e5c2bd63345a324a560a8dc,0.0,4000.0,0.0,4000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,128.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
